,Unnamed: 0,句子,字,释义,正确选项（填序号）：
634,634,所谓齐其家在修其身者，人之其所亲爱而辟焉，之其所【贱】恶而辟焉，之其所畏敬而辟焉，之其所哀矜而辟焉，之其所敖惰而辟焉,贱,"1、<形>价格低廉
<例句：可怜身上衣正单，心忧炭贱愿天寒。>
2、<形>地位卑下；卑贱
<例句：是故无贵无贱，无长无少。>
3、<形>卑鄙；下贱
<例句：其辱人贱行，视五人之死，轻重固何如哉。>
4、<形>，表示谦虚
<例句：贱妾留空房。>
",0
1193,1193,”舅犯曰：“亡人无以为宝，仁【亲】以为宝,亲,"1、<名>父母
<例句：冯公有亲乎?>
2、<形>亲的；血统最接近的
<例句：我有亲父兄，性行暴如雷。>
3、<名>亲人；亲族
<例句：外无期功强近之亲。>
4、<动>亲近；接近
<例句：今行而无信，则秦未可亲也。>
<例句：疏而不亲，还是不说罢。>
5、<副>亲自
<例句：为报倾城随太守，亲射虎，看孙郎。>
6、<名>父母
<例句：冯公有亲乎?>
7、<形>亲的；血统最接近的
<例句：我有亲父兄，性行暴如雷。>
8、<名>亲人；亲族
<例句：外无期功强近之亲。>
9、<动>亲近；接近
<例句：今行而无信，则秦未可亲也。>
<例句：疏而不亲，还是不说罢。>
10、<副>亲自
<例句：为报倾城随太守，亲射虎，看孙郎。>
11、<名>父母
<例句：冯公有亲乎?>
12、<形>亲的；血统最接近的
<例句：我有亲父兄，性行暴如雷。>
13、<名>亲人；亲族
<例句：外无期功强近之亲。>
14、<动>亲近；接近
<例句：今行而无信，则秦未可亲也。>
<例句：疏而不亲，还是不说罢。>
15、<副>亲自
<例句：为报倾城随太守，亲射虎，看孙郎。>
",2 0
579,579,所谓修身在正其心者，身有所忿懥，则不得其正，有所恐惧，则不得其正，有所好乐，则不得其正，【有】所忧患，则不得其正,有,"1、<动>与“无”相对
<例句：有朋自远方来，不亦乐乎。>
2、<动>占有
<例句：沛公欲王关中，使子婴为相，珍宝尽有之。>
3、<动>掌握
<例句：有道之士，贵以近知远。>
4、<形>富有
<例句：礼生于有而废于无。>
5、<名>收获；出产的东西
<例句：退而甘食其土之有。>
6、<连>或者
<例句：故君子有不战，战则必胜。>
7、<助>用在动词前，以助语气
<例句：干将发硎，有作其芒。>
8、<副>通“又”，表示进一层
<例句：虽有槁暴，不复挺者，輮使之然也。>
9、<连>通“又”，用于整数与零数之间
<例句：臣密今年四十有四。>
10、<动>与“无”相对
<例句：有朋自远方来，不亦乐乎。>
11、<动>占有
<例句：沛公欲王关中，使子婴为相，珍宝尽有之。>
12、<动>掌握
<例句：有道之士，贵以近知远。>
13、<形>富有
<例句：礼生于有而废于无。>
14、<名>收获；出产的东西
<例句：退而甘食其土之有。>
15、<连>或者
<例句：故君子有不战，战则必胜。>
16、<助>用在动词前，以助语气
<例句：干将发硎，有作其芒。>
17、<副>通“又”，表示进一层
<例句：虽有槁暴，不复挺者，輮使之然也。>
18、<连>通“又”，用于整数与零数之间
<例句：臣密今年四十有四。>
",1
219,219,【小】人闲居为不善，无所不至，见君子而后厌然，掩其不善，而著其善,小,"1、<形>小
<例句：小大之狱，虽不能察，必以情。>
2、<形>年纪幼小；排行在后的
<例句：洞庭龙君小女也。>
3、<形>地位低下的
<例句：愿为小相焉。>
4、<动>小看；轻视
<例句：心卑卿相，志小万乘。>
",0
1495,1495,彼为善之，小人之使为【国】家，菑害并至,国,"1、<名>国家
<例句：故治国无法则乱。>
2、<名>周代诸侯国以及汉以后侯王的封地
<例句：察邻国之政，无如寡人用心者。>
3、<名>国都；京都
<例句：武夫力而拘诸原，妇人暂而免诸国。>
<例句：则有去国怀乡，忧谗畏讥。>
4、<名>地方；地域
<例句：逝将去女，适彼乐国。>
",1
53,53,古之欲【明】明德于天下者，先治其国,明,"1、<形>明亮
<例句：至莫夜月明，独与迈乘小舟至绝壁下。>
2、<动>照亮
<例句：方是时余之力尚足以入，火尚足以明也。>
3、<形>明白；清楚
<例句：名实已明，而天下之理得矣。>
4、<动>证明；说明
<例句：亦以明死生之大，匹夫之有重于社稷也。>
5、<动>明确
<例句：明法度，定律令，皆以始皇起。>
6、<形>英明；高明；明智
<例句：臣虽下愚，知其不可，而况于明哲乎。>
7、<名>智慧
<例句：积善成德，而神明自得，圣心备焉。>
8、<名>视力
<例句：明足以察秋毫之末。>
9、<形>次；下一个（专指年、月、日）
<例句：明年，贫僧自南海还。>
10、<名>明朝
",0
315,315,有【斐】君子，终不可諠兮！”“如切如磋”者，道学也,斐,"1、<形>有文采
<例句：文辞斐炳。>
2、<形>轻淡的样子
<例句：斐斐>
<例句：藻丽辞理，斐有光。>
<例句：斐气幕岫，泫泫露盈条。>
",0
826,826,其所【令】反其所好，而民不从,令,"1、<动>命令；下令
<例句：乃令骑皆下马步行，持短兵接战。>
2、<动>使；让
<例句：每字为一印，火烧令坚。>
3、<名>法令；命令
<例句：王使屈平为令，众莫不知。>
4、<名>官名
<例句：尚书令>
<例句：太史令>
<例句：陈守令皆不在，独守丞与战谯门中。>
5、<名>时令；时节
<例句：群葩当令时，只在花开之数日。>
6、<形>好；善
<例句：何患令名不彰邪？>
7、<连>表示假设，相当于“假使”、“假若”
<例句：令五人者保其首领以老于户牖之下。>
8、<形>对别人亲属的敬称
<例句：不堪吏人妇，岂合令郎君？>
<例句：多亏令弟看的破，息下来了。>
9、<动>命令；下令
<例句：乃令骑皆下马步行，持短兵接战。>
10、<动>使；让
<例句：每字为一印，火烧令坚。>
11、<名>法令；命令
<例句：王使屈平为令，众莫不知。>
12、<名>官名
<例句：尚书令>
<例句：太史令>
<例句：陈守令皆不在，独守丞与战谯门中。>
13、<名>时令；时节
<例句：群葩当令时，只在花开之数日。>
14、<形>好；善
<例句：何患令名不彰邪？>
15、<连>表示假设，相当于“假使”、“假若”
<例句：令五人者保其首领以老于户牖之下。>
16、<形>对别人亲属的敬称
<例句：不堪吏人妇，岂合令郎君？>
<例句：多亏令弟看的破，息下来了。>
17、<动>命令；下令
<例句：乃令骑皆下马步行，持短兵接战。>
18、<动>使；让
<例句：每字为一印，火烧令坚。>
19、<名>法令；命令
<例句：王使屈平为令，众莫不知。>
20、<名>官名
<例句：尚书令>
<例句：太史令>
<例句：陈守令皆不在，独守丞与战谯门中。>
21、<名>时令；时节
<例句：群葩当令时，只在花开之数日。>
22、<形>好；善
<例句：何患令名不彰邪？>
23、<连>表示假设，相当于“假使”、“假若”
<例句：令五人者保其首领以老于户牖之下。>
24、<形>对别人亲属的敬称
<例句：不堪吏人妇，岂合令郎君？>
<例句：多亏令弟看的破，息下来了。>
",1
347,347,“赫兮喧兮”者，威仪【也】,也,"1、表示判断语气的。
<例句：死生，昼夜事也。>
<例句：吾师肺肝，皆铁石所铸造也。>
2、表示肯定语气的。
<例句：昔人云：""将以有为也。"">
<例句：吾上恐负朝廷，下恐愧吾师也。>
3、就是有否定词的句子，仍然是一种表否定的肯定。
<例句：众曰：""若所为诚快，然使君冤未白，犹无益也。"">
4、表示疑问语气的。
<例句：吾王庶几无疾病与，何以能鼓乐也？>
<例句：公子畏死邪？何泣也？>
5、表示感叹语气的。
<例句：吾王之好田猎，夫何使我至于此极也！>
<例句：君美甚，徐公何能及君也！>
6、用在句中，表示停顿，以舒缓语气。
<例句：当余之从师也，负箧曳屣，行深山巨谷中……>
<例句：师道之不传也久矣。>
",1
393,393,《康【诰】》曰：“克明德,诰,"1、<动>告诉
<例句：伊尹申诰于王。>
2、<名>皇帝给臣子的命令
<例句：潜草诏诰，无人知者。>
3、<动>告诫；劝勉
<例句：近臣谏，远臣谤，舆人诵，以自诰也。>
<例句：成王归自奄，在宗周，诰庶邦。>
4、文体的一种，用天告诫或勉励
<例句：故其陈尧舜之耿介，称汤武之祗敬，典诰之体也。>
<例句：告>
<例句：诰原来都是告诉的意思，后来用法不同，下告上叫“告>
<例句：诰>
<例句：诏>
<例句：诏>
<例句：诰>
",4
726,726,故君子不出【家】而成教于国,家,"1、<名>住房；住所
<例句：家徒四壁立。>
2、<名>家庭；家族
<例句：每责一头，辄顷数家之产。>
3、<形>自家的；本家的
<例句：家君作宰，路出名区。>
4、<名>人家；人户
<例句：秦王购之金千斤，邑万家。>
5、<形>家中的
<例句：非为织作迟，君家妇难为。>
6、<动>定居；安家
<例句：畴昔家上京，六载去还归。>
7、<名>家产；家业
<例句：皆没其家而迁之蜀。>
8、<名>奴隶社会中卿大夫的封邑
<例句：丘也闻有国有家者，不患贫而患不均。>
9、<名>朝廷；官府
<例句：当横行天下，为汉家除残去秽。>
10、<动>把……居为一家所有
<例句：三王家天下。>
11、<形>家养的；驯化的
<例句：野鸭殊家鸭，离群忽远飞。>
12、<名>学术或政治派别
<例句：于是废先王之道，焚百家之言。>
13、<名>有专长或从事某种职业的人
<例句：吾常见笑于大方之家。>
<例句：农家少闲月。>
14、<量>家；户
<例句：且说登州山下有一家猎户。>
15、<助>自称、人称的语尾
<例句：后生家每临事，辄曰‘吾不会做’，此大谬也。>
16、<名>住房；住所
<例句：家徒四壁立。>
17、<名>家庭；家族
<例句：每责一头，辄顷数家之产。>
18、<形>自家的；本家的
<例句：家君作宰，路出名区。>
19、<名>人家；人户
<例句：秦王购之金千斤，邑万家。>
20、<形>家中的
<例句：非为织作迟，君家妇难为。>
21、<动>定居；安家
<例句：畴昔家上京，六载去还归。>
22、<名>家产；家业
<例句：皆没其家而迁之蜀。>
23、<名>奴隶社会中卿大夫的封邑
<例句：丘也闻有国有家者，不患贫而患不均。>
24、<名>朝廷；官府
<例句：当横行天下，为汉家除残去秽。>
25、<动>把……居为一家所有
<例句：三王家天下。>
26、<形>家养的；驯化的
<例句：野鸭殊家鸭，离群忽远飞。>
27、<名>学术或政治派别
<例句：于是废先王之道，焚百家之言。>
28、<名>有专长或从事某种职业的人
<例句：吾常见笑于大方之家。>
<例句：农家少闲月。>
29、<量>家；户
<例句：且说登州山下有一家猎户。>
30、<助>自称、人称的语尾
<例句：后生家每临事，辄曰‘吾不会做’，此大谬也。>
31、<名>住房；住所
<例句：家徒四壁立。>
32、<名>家庭；家族
<例句：每责一头，辄顷数家之产。>
33、<形>自家的；本家的
<例句：家君作宰，路出名区。>
34、<名>人家；人户
<例句：秦王购之金千斤，邑万家。>
35、<形>家中的
<例句：非为织作迟，君家妇难为。>
36、<动>定居；安家
<例句：畴昔家上京，六载去还归。>
37、<名>家产；家业
<例句：皆没其家而迁之蜀。>
38、<名>奴隶社会中卿大夫的封邑
<例句：丘也闻有国有家者，不患贫而患不均。>
39、<名>朝廷；官府
<例句：当横行天下，为汉家除残去秽。>
40、<动>把……居为一家所有
<例句：三王家天下。>
41、<形>家养的；驯化的
<例句：野鸭殊家鸭，离群忽远飞。>
42、<名>学术或政治派别
<例句：于是废先王之道，焚百家之言。>
43、<名>有专长或从事某种职业的人
<例句：吾常见笑于大方之家。>
<例句：农家少闲月。>
44、<量>家；户
<例句：且说登州山下有一家猎户。>
45、<助>自称、人称的语尾
<例句：后生家每临事，辄曰‘吾不会做’，此大谬也。>
46、<名>住房；住所
<例句：家徒四壁立。>
47、<名>家庭；家族
<例句：每责一头，辄顷数家之产。>
48、<形>自家的；本家的
<例句：家君作宰，路出名区。>
49、<名>人家；人户
<例句：秦王购之金千斤，邑万家。>
50、<形>家中的
<例句：非为织作迟，君家妇难为。>
51、<动>定居；安家
<例句：畴昔家上京，六载去还归。>
52、<名>家产；家业
<例句：皆没其家而迁之蜀。>
53、<名>奴隶社会中卿大夫的封邑
<例句：丘也闻有国有家者，不患贫而患不均。>
54、<名>朝廷；官府
<例句：当横行天下，为汉家除残去秽。>
55、<动>把……居为一家所有
<例句：三王家天下。>
56、<形>家养的；驯化的
<例句：野鸭殊家鸭，离群忽远飞。>
57、<名>学术或政治派别
<例句：于是废先王之道，焚百家之言。>
58、<名>有专长或从事某种职业的人
<例句：吾常见笑于大方之家。>
<例句：农家少闲月。>
59、<量>家；户
<例句：且说登州山下有一家猎户。>
60、<助>自称、人称的语尾
<例句：后生家每临事，辄曰‘吾不会做’，此大谬也。>
",1
1311,1311,见【贤】而不能举，举而不能先，命也；见不善而不能退，退而不能远，过也,贤,"1、<形>有道德的；有才能的
<例句：亲贤臣，远小人。>
2、<名>有德有才的人
<例句：宽厚而爱人，尊贤而重士。>
3、<形>善；好
<例句：非不贤也，为其不可得而法。>
4、<形>胜于；甚于
<例句：老臣窃以为媪之爱燕后贤于长安君。>
",2
792,792,一家仁，一国兴仁；一家让，一国兴让；一人贪戾，一【国】作乱：其机如此,国,"1、<名>国家
<例句：故治国无法则乱。>
2、<名>周代诸侯国以及汉以后侯王的封地
<例句：察邻国之政，无如寡人用心者。>
3、<名>国都；京都
<例句：武夫力而拘诸原，妇人暂而免诸国。>
<例句：则有去国怀乡，忧谗畏讥。>
4、<名>地方；地域
<例句：逝将去女，适彼乐国。>
",1
581,581,所谓修身在正其心者，身有所忿懥，则不得其正，有所恐惧，则不得其正，有所好乐，则不得其正，有所【忧】患，则不得其正,忧,"1、<动>忧虑
<例句：居庙堂之高则忧其。>
2、<名>让人忧虑的事情
<例句：人无远虑，必有近忧。>
",1
1100,1100,”道得众则得国，失众则失【国】,国,"1、<名>国家
<例句：故治国无法则乱。>
2、<名>周代诸侯国以及汉以后侯王的封地
<例句：察邻国之政，无如寡人用心者。>
3、<名>国都；京都
<例句：武夫力而拘诸原，妇人暂而免诸国。>
<例句：则有去国怀乡，忧谗畏讥。>
4、<名>地方；地域
<例句：逝将去女，适彼乐国。>
",1
1418,1418,未有上好仁而下不好义者也，未有好义其事不【终】者也，未有府库财非其财者也,终,"1、<动>终了；结束
<例句：祖母无臣，无以终余年。>
2、<动>坚持到底
<例句：善始者实繁，克终者盖寡。>
3、<动>死
<例句：未果，寻病终。>
4、<副>自始至终
<例句：虽然，受地于先王，愿终守之，弗敢易。>
5、<副>终究；终归
<例句：齐人未尝赂秦，终继五国迁灭。>
6、<形>全；整
<例句：吾尝终日而思矣，不如须臾之所学也。>
",2
390,390,《诗》云：“於戏，前王不忘！”君子贤其贤而亲其亲，小人乐其乐而利其利，此以没世【不】忘也,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",1
381,381,《诗》云：“於戏，前王不忘！”君子贤其贤而亲其亲，小人【乐】其乐而利其利，此以没世不忘也,乐,"1、<名>音乐
<例句：今夜闻君琵琶语，如听仙乐耳暂明。>
2、<名>乐器
<例句：掌六律六同之和……以为乐器。>
3、<动>欣赏音乐
<例句：独乐乐，与人乐乐，孰乐？>
4、<形>快乐
<例句：所以游目骋怀，足以极视听之娱，信可乐也。>
5、<名>乐趣
<例句：此乐何极。>
6、<动>喜欢；乐意
<例句：人未有不乐为治平之民者也。>
7、<名>音乐
<例句：今夜闻君琵琶语，如听仙乐耳暂明。>
8、<名>乐器
<例句：掌六律六同之和……以为乐器。>
9、<动>欣赏音乐
<例句：独乐乐，与人乐乐，孰乐？>
10、<形>快乐
<例句：所以游目骋怀，足以极视听之娱，信可乐也。>
11、<名>乐趣
<例句：此乐何极。>
12、<动>喜欢；乐意
<例句：人未有不乐为治平之民者也。>
",6
796,796,一家仁，一国兴仁；一家让，一国兴让；一人贪戾，一国作乱：其【机】如此,机,"1、<名>弩机；弓弩上发射箭的机关
<例句：操弓关机>
2、<名>泛指器械的机关
<例句：虽一龙发机，而七首不动。>
3、<名>机械；器械
<例句：公输般为楚设机。>
4、<名>织布机
<例句：鸡鸣入机织，夜夜不得息。>
5、<名>事物的关键
<例句：治乱之机，在于明选而已矣。>
6、<名>时机；机会
<例句：成败之机，在于今日。>
7、<形>重要的；关键的
<例句：勖久在中书，专管机事。>
8、<名>事务，专指国家政务
<例句：掌丞天子，助理万机。>
9、<名>事物的细微迹象或动向
<例句：所赖君子见机，达人知命。>
10、<形>机灵；机巧
<例句：太祖少机警。>
",0
1348,1348,好人之所恶，恶人之所好，是谓拂人【之】性，菑必逮夫身,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",2
874,874,《【诗】》云：“桃之夭夭，其叶蓁蓁,诗,"1、<名>一种文学体裁；诗歌
<例句：时人伤之，为诗云尔。>
2、<名>指《诗经》
<例句：诗云：‘他人有心，予忖度之。’>
",2
1341,1341,好人之所恶，恶【人】之所好，是谓拂人之性，菑必逮夫身,人,"1、<名>人类
<例句：夫天者，人之始也。>
2、<名>人民；众人
<例句：人之立志，顾不如蜀鄙之僧哉?>
<例句：非独贤者有是心也，人皆有之。>
3、<名>别人；他们
<例句：老吾老，以及人人之老。>
4、<名>人才；杰出的人物
<例句：子无谓秦无人，吾谋适不用也。>
5、<名>人品；人的品德操行
<例句：是其为人也，有粮者亦食，无粮者亦食。>
",2
141,141,物格而后知至，知至而后意诚，意诚而后心正，心正而后身修，身修而后家齐，家齐而后【国】治，国治而后天下平,国,"1、<名>国家
<例句：故治国无法则乱。>
2、<名>周代诸侯国以及汉以后侯王的封地
<例句：察邻国之政，无如寡人用心者。>
3、<名>国都；京都
<例句：武夫力而拘诸原，妇人暂而免诸国。>
<例句：则有去国怀乡，忧谗畏讥。>
4、<名>地方；地域
<例句：逝将去女，适彼乐国。>
",1
113,113,物格而后【知】至，知至而后意诚，意诚而后心正，心正而后身修，身修而后家齐，家齐而后国治，国治而后天下平,知,"1、<动>知道；了解
<例句：故察己则可以知人。>
2、<动>认识；识别
<例句：其真无马邪？其真不知马也。>
3、<名>知觉；感觉
<例句：官知止而神欲行。>
4、<动>感到；觉得
<例句：春江水暖鸭先知。>
5、<动>交好；相亲
<例句：公孙明知叔孙于齐。>
6、<名>交情
<例句：绝宾客之知。>
7、<名>朋友
<例句：悲歌辞旧爱，衔泪觅新知。>
8、<动>主持
<例句：吾与之共知赵国之政。>
9、通“智”
<例句：君子博学而日参乎己，则知明而行无过矣。>
10、<动>知道；了解
<例句：故察己则可以知人。>
11、<动>认识；识别
<例句：其真无马邪？其真不知马也。>
12、<名>知觉；感觉
<例句：官知止而神欲行。>
13、<动>感到；觉得
<例句：春江水暖鸭先知。>
14、<动>交好；相亲
<例句：公孙明知叔孙于齐。>
15、<名>交情
<例句：绝宾客之知。>
16、<名>朋友
<例句：悲歌辞旧爱，衔泪觅新知。>
17、<动>主持
<例句：吾与之共知赵国之政。>
18、通“智”
<例句：君子博学而日参乎己，则知明而行无过矣。>
",1 0
1398,1398,仁者以财发身，不仁者以身【发】财,发,"1、<动>把箭射出去;发射
<例句：见其发矢十中八九。>
2、<动>出发
<例句：今太子迟之请辞决矣遂发。>
3、<动>派遣;派出
<例句：孤当续发人众多载资粮。>
4、<动>征发;征调
<例句：西门豹即发民凿十二渠。>
5、<动>兴起;发生
<例句：舜发于畎亩之中。>
6、<动>生长;长出
<例句：春来发几。>
7、<动>发布;颁布
<例句：遂发命遽兴姜戎。>
8、<动>发送
<例句：使人发书至赵王。>
9、<动>发作;抒发
<例句：扼腕墓道发其志士之悲哉。>
10、<动>拨动;发起;起事
<例句：虽一龙发机而七首不动。>
<例句：虞常等七十余人欲发。>
11、<动>开启;打开
<例句：涂有饿殍而不知发。>
<例句：发图图穷匕首见。>
12、<动>启发;阐明
<例句：不愤不启不悱不发。>
13、<动>表现;显露;泄露
<例句：征于色发于声。>
14、<动>开发;发掘
<例句：于败丛草处探石发穴靡记不施。>
15、<动>分发
<例句：知县准了状子发房出了差来到严家。>
16、<动>开放
<例句：野芳发而幽香。>
17、<动>点燃,燃放
<例句：人以火为神圣发一灯可燎阿房。>
18、<量>⒈支,颗
<例句：弓一张矢四发。>
<例句：然后叩树三发当有应者。>
19、<名>头发
<例句：发尽上指冠。>
20、<量>长度单位,十毫为一发
<例句：帘内掷一纸出即道人意中事无毫发爽。>
21、<动>把箭射出去;发射
<例句：见其发矢十中八九。>
22、<动>出发
<例句：今太子迟之请辞决矣遂发。>
23、<动>派遣;派出
<例句：孤当续发人众多载资粮。>
24、<动>征发;征调
<例句：西门豹即发民凿十二渠。>
25、<动>兴起;发生
<例句：舜发于畎亩之中。>
26、<动>生长;长出
<例句：春来发几。>
27、<动>发布;颁布
<例句：遂发命遽兴姜戎。>
28、<动>发送
<例句：使人发书至赵王。>
29、<动>发作;抒发
<例句：扼腕墓道发其志士之悲哉。>
30、<动>拨动;发起;起事
<例句：虽一龙发机而七首不动。>
<例句：虞常等七十余人欲发。>
31、<动>开启;打开
<例句：涂有饿殍而不知发。>
<例句：发图图穷匕首见。>
32、<动>启发;阐明
<例句：不愤不启不悱不发。>
33、<动>表现;显露;泄露
<例句：征于色发于声。>
34、<动>开发;发掘
<例句：于败丛草处探石发穴靡记不施。>
35、<动>分发
<例句：知县准了状子发房出了差来到严家。>
36、<动>开放
<例句：野芳发而幽香。>
37、<动>点燃,燃放
<例句：人以火为神圣发一灯可燎阿房。>
38、<量>⒈支,颗
<例句：弓一张矢四发。>
<例句：然后叩树三发当有应者。>
39、<名>头发
<例句：发尽上指冠。>
40、<量>长度单位,十毫为一发
<例句：帘内掷一纸出即道人意中事无毫发爽。>
",0
891,891,”宜其【家】人，而后可以教国人,家,"1、<名>住房；住所
<例句：家徒四壁立。>
2、<名>家庭；家族
<例句：每责一头，辄顷数家之产。>
3、<形>自家的；本家的
<例句：家君作宰，路出名区。>
4、<名>人家；人户
<例句：秦王购之金千斤，邑万家。>
5、<形>家中的
<例句：非为织作迟，君家妇难为。>
6、<动>定居；安家
<例句：畴昔家上京，六载去还归。>
7、<名>家产；家业
<例句：皆没其家而迁之蜀。>
8、<名>奴隶社会中卿大夫的封邑
<例句：丘也闻有国有家者，不患贫而患不均。>
9、<名>朝廷；官府
<例句：当横行天下，为汉家除残去秽。>
10、<动>把……居为一家所有
<例句：三王家天下。>
11、<形>家养的；驯化的
<例句：野鸭殊家鸭，离群忽远飞。>
12、<名>学术或政治派别
<例句：于是废先王之道，焚百家之言。>
13、<名>有专长或从事某种职业的人
<例句：吾常见笑于大方之家。>
<例句：农家少闲月。>
14、<量>家；户
<例句：且说登州山下有一家猎户。>
15、<助>自称、人称的语尾
<例句：后生家每临事，辄曰‘吾不会做’，此大谬也。>
16、<名>住房；住所
<例句：家徒四壁立。>
17、<名>家庭；家族
<例句：每责一头，辄顷数家之产。>
18、<形>自家的；本家的
<例句：家君作宰，路出名区。>
19、<名>人家；人户
<例句：秦王购之金千斤，邑万家。>
20、<形>家中的
<例句：非为织作迟，君家妇难为。>
21、<动>定居；安家
<例句：畴昔家上京，六载去还归。>
22、<名>家产；家业
<例句：皆没其家而迁之蜀。>
23、<名>奴隶社会中卿大夫的封邑
<例句：丘也闻有国有家者，不患贫而患不均。>
24、<名>朝廷；官府
<例句：当横行天下，为汉家除残去秽。>
25、<动>把……居为一家所有
<例句：三王家天下。>
26、<形>家养的；驯化的
<例句：野鸭殊家鸭，离群忽远飞。>
27、<名>学术或政治派别
<例句：于是废先王之道，焚百家之言。>
28、<名>有专长或从事某种职业的人
<例句：吾常见笑于大方之家。>
<例句：农家少闲月。>
29、<量>家；户
<例句：且说登州山下有一家猎户。>
30、<助>自称、人称的语尾
<例句：后生家每临事，辄曰‘吾不会做’，此大谬也。>
31、<名>住房；住所
<例句：家徒四壁立。>
32、<名>家庭；家族
<例句：每责一头，辄顷数家之产。>
33、<形>自家的；本家的
<例句：家君作宰，路出名区。>
34、<名>人家；人户
<例句：秦王购之金千斤，邑万家。>
35、<形>家中的
<例句：非为织作迟，君家妇难为。>
36、<动>定居；安家
<例句：畴昔家上京，六载去还归。>
37、<名>家产；家业
<例句：皆没其家而迁之蜀。>
38、<名>奴隶社会中卿大夫的封邑
<例句：丘也闻有国有家者，不患贫而患不均。>
39、<名>朝廷；官府
<例句：当横行天下，为汉家除残去秽。>
40、<动>把……居为一家所有
<例句：三王家天下。>
41、<形>家养的；驯化的
<例句：野鸭殊家鸭，离群忽远飞。>
42、<名>学术或政治派别
<例句：于是废先王之道，焚百家之言。>
43、<名>有专长或从事某种职业的人
<例句：吾常见笑于大方之家。>
<例句：农家少闲月。>
44、<量>家；户
<例句：且说登州山下有一家猎户。>
45、<助>自称、人称的语尾
<例句：后生家每临事，辄曰‘吾不会做’，此大谬也。>
46、<名>住房；住所
<例句：家徒四壁立。>
47、<名>家庭；家族
<例句：每责一头，辄顷数家之产。>
48、<形>自家的；本家的
<例句：家君作宰，路出名区。>
49、<名>人家；人户
<例句：秦王购之金千斤，邑万家。>
50、<形>家中的
<例句：非为织作迟，君家妇难为。>
51、<动>定居；安家
<例句：畴昔家上京，六载去还归。>
52、<名>家产；家业
<例句：皆没其家而迁之蜀。>
53、<名>奴隶社会中卿大夫的封邑
<例句：丘也闻有国有家者，不患贫而患不均。>
54、<名>朝廷；官府
<例句：当横行天下，为汉家除残去秽。>
55、<动>把……居为一家所有
<例句：三王家天下。>
56、<形>家养的；驯化的
<例句：野鸭殊家鸭，离群忽远飞。>
57、<名>学术或政治派别
<例句：于是废先王之道，焚百家之言。>
58、<名>有专长或从事某种职业的人
<例句：吾常见笑于大方之家。>
<例句：农家少闲月。>
59、<量>家；户
<例句：且说登州山下有一家猎户。>
60、<助>自称、人称的语尾
<例句：后生家每临事，辄曰‘吾不会做’，此大谬也。>
",2
1050,1050,《诗》云：“节【彼】南山，维石岩岩,彼,"1、<代>那，那个，与“此”相对
<例句：彼君子兮，不素餐兮。>
2、<代>别人，对方，与“己”“我”相对
<例句：知彼知彼，百战不殆。>
<例句：彼又使谲诈之士。>
",1
