,Unnamed: 0,句子,字,释义,正确选项（填序号）：
1405,2941,君子之道：淡而面不厌，简而文，温而理，知远之近，知风之自，知微之显，【可】与入德矣,可,"1、<动>可以；能够
<例句：师劳力竭，远主备之，无乃不可乎？>
2、<动>认为……可以；肯定
<例句：吾子好道而可吾文。>
3、<动>适合；适宜
<例句：芙蕖之可人，其事不一而足。>
4、<动>值得
<例句：其可怪也欤？>
<例句：风移影动，珊珊可爱。>
5、<动>痊愈
<例句：瘦得浑如削，百般医疗终难可。>
6、<副>大约；大概
<例句：舟首尾长约八分有奇，高可三黍许。>
7、<副>莫非；怕是
<例句：李小二入来问道：‘可要吃酒？’>
8、<副>难道；岂
<例句：可堪回首，佛狸祠下，一片神鸦社鼓。>
9、见“可汗”
10、<动>可以；能够
<例句：师劳力竭，远主备之，无乃不可乎？>
11、<动>认为……可以；肯定
<例句：吾子好道而可吾文。>
12、<动>适合；适宜
<例句：芙蕖之可人，其事不一而足。>
13、<动>值得
<例句：其可怪也欤？>
<例句：风移影动，珊珊可爱。>
14、<动>痊愈
<例句：瘦得浑如削，百般医疗终难可。>
15、<副>大约；大概
<例句：舟首尾长约八分有奇，高可三黍许。>
16、<副>莫非；怕是
<例句：李小二入来问道：‘可要吃酒？’>
17、<副>难道；岂
<例句：可堪回首，佛狸祠下，一片神鸦社鼓。>
18、见“可汗”
",
1030,2566,故君子之道：本诸身，徵诸庶民，考诸三王而不【缪】，建诸天地而不悖，质诸鬼神而无疑，百世以俟圣人而不惑,缪,"1、<名>十捆麻
<例句：缪，枲之十絜也。>
2、<形>缠绵，见“绸缪”
<例句：为赵宦者令缪贤舍人。>
3、<名>十捆麻
<例句：缪，枲之十絜也。>
4、<形>缠绵，见“绸缪”
<例句：为赵宦者令缪贤舍人。>
5、<名>十捆麻
<例句：缪，枲之十絜也。>
6、<形>缠绵，见“绸缪”
<例句：为赵宦者令缪贤舍人。>
",
360,1896,人一能之己【百】之，人十能之己千之,百,"1、<数>十个十
2、<数>概数
<例句：是故百战百胜非善之善者也。>
3、<数>十个十
4、<数>概数
<例句：是故百战百胜非善之善者也。>
",
568,2104,故【至】诚无息,至,"1、<动>来到；到达
<例句：王无罪岁，斯天下之民至焉。>
2、<形>达到顶点
<例句：二者用精至矣。>
3、<形>周到
<例句：或遇其叱咄，色愈恭，礼愈至，不敢出一言以复。>
4、<副>极；最
<例句：寡助之至，亲戚畔之。>
5、<连>至于
<例句：至桀、纣之暴，犹谓汤、武不当诛之。>
",
839,2375,温故而知新，敦【厚】以崇礼,厚,"1、<形>与“薄”相对
<例句：磐石方且厚。>
2、<形>丰厚;多;重
<例句：厚遗秦王宠臣中庶子蒙嘉。>
3、<形>深广;深厚;交情深厚
<例句：上德不厚而行武非道也。>
<例句：单于闻陵与子卿素厚故使陵来说。>
4、<形>优厚
<例句：然公子遇臣厚。>
5、<形>厚道;忠厚
<例句：宽厚而爱人尊贤而重士。>
6、<形>醇厚
<例句：厚酒肥肉。>
",
298,1834,“【博】学之，审问之，慎思之，明辨之，笃行之,博,"1、<形>宽广；广博
<例句：君子博学而日参省乎己。>
2、<动>增广，开阔
<例句：参之《国语》以博其趣。>
3、<名>古代一种赌输赢的游戏
<例句：剧孟行大类朱家而好博。>
4、<动>赌博
<例句：博鸡者袁人，素无赖。>
5、<动>换取；求取
<例句：以博我一人之产业，曾不惨然。>
<例句：顾念蓄劣物终无所用，不如拚博一笑。>
",
317,1853,有弗学，学之【弗】能，弗措也；有弗问，问之弗知，弗措也；有弗思，思之弗得，弗措也；有弗辨，辨之弗明，弗措也；有弗行，行之弗笃，弗措也,弗,"1、fú<副>表否定，相当于“不”
<例句：手指不可屈伸，弗之怠。>
<例句：不>
<例句：弗>
<例句：不>
<例句：弗>
",
759,2295,“于乎不【显】，文王之德之纯！”盖曰文王之所以为文也，纯亦不已,显,"1、<形>显著；明显
<例句：唯恐道途显晦，不相通达，致负诚托。>
2、<形>显贵；显赫
<例句：今之高爵显位，一旦抵罪，或脱身以逃。>
3、<动>显现；显露
<例句：其间才把个屈死的冤魂这窦娥显。>
4、<动>显扬
<例句：孙膑以此名显天下。>
5、<形>荣耀
<例句：是以蓼洲周公，忠义暴于朝廷，赠谥美显，荣于身后。>
6、<形>旧美称去世的长辈亲属
<例句：显妣>
<例句：显考>
",
271,1807,诚者，天之道也；诚之【者】，人之道也,者,"1、助词，主要有两种用法。一种是附在别的词或短语之后，组成名词性短语。
<例句：将藏之于家，使来者读之，悲予志焉。>
<例句：用叶者取叶初长足时，用芽者自从本说，用花者取花初敷时，用实者成实时采。>
2、""者""的另一种用法是放在一个词或一组词后边，起提顿作用，先用""……者""提出在说明的事物，稍微停顿一下，然后说明或论断。
<例句：大阉之乱，缙绅而能不易其志者，四海之大，有几人欤？>
<例句：古之让天子者，是去监门之养而离臣虏之劳也。>
3、""者""有时放在时间副词之后，起语助作用，可不译。
<例句：今者项庄拔剑舞，其意常在沛公也。>
4、""者""有时放在数词后边，可译为""个""""样""之类。
<例句：此数者用兵之患也，而操皆冒行之。>
",
31,1567,修身则道立，尊贤则不惑，亲亲则诸父昆弟不怨，敬大臣则不眩，体群臣则士之报礼重，子庶民则百姓劝，来百工则财用足，【柔】远人则四方归之，怀诸侯则天下畏之,柔,"1、<形>草木始生；稚嫩
<例句：遵彼微行，爰求柔桑。>
2、<形>柔软；柔弱
<例句：吾理天下，亦欲以柔道行。>
3、<形>和；顺
<例句：然则柔风甘雨乃至，百姓乃寿。>
4、<动>安抚
<例句：宽惠柔民，弗若也。>
",
310,1846,“博学之，审问之，慎思之，明辨之，笃【行】之,行,"1、<动>行走
<例句：三人行，必有我师焉。>
2、<动>出行
<例句：为吾子之将行也。>
3、<动>运行
<例句：舟已行矣，而剑不行。>
4、<动>传布
<例句：士之处此世，而望名誉之光，道德行，难已。>
5、<动>实行；做
<例句：君子寡欲则不役于物，可以直道而行。>
6、<名>动作；行动；举动
<例句：大行不顾细谨。>
7、<名>品行
<例句：其志洁，其行廉。>
8、<副>将；即将
<例句：善万物之得时，感吾生之行休。>
9、<量>遍；次
<例句：客至未尝不置酒，或三行五行。>
10、<名>道路
<例句：遵彼微行。>
11、<名>行列；队伍
<例句：凌余阵兮躐余行。>
12、<名>辈；辈分
<例句：汉天子，我丈人行也。>
13、<量>指成行的事物
<例句：出门登车去，涕落百余行。>
14、<动>行走
<例句：三人行，必有我师焉。>
15、<动>出行
<例句：为吾子之将行也。>
16、<动>运行
<例句：舟已行矣，而剑不行。>
17、<动>传布
<例句：士之处此世，而望名誉之光，道德行，难已。>
18、<动>实行；做
<例句：君子寡欲则不役于物，可以直道而行。>
19、<名>动作；行动；举动
<例句：大行不顾细谨。>
20、<名>品行
<例句：其志洁，其行廉。>
21、<副>将；即将
<例句：善万物之得时，感吾生之行休。>
22、<量>遍；次
<例句：客至未尝不置酒，或三行五行。>
23、<名>道路
<例句：遵彼微行。>
24、<名>行列；队伍
<例句：凌余阵兮躐余行。>
25、<名>辈；辈分
<例句：汉天子，我丈人行也。>
26、<量>指成行的事物
<例句：出门登车去，涕落百余行。>
27、<动>行走
<例句：三人行，必有我师焉。>
28、<动>出行
<例句：为吾子之将行也。>
29、<动>运行
<例句：舟已行矣，而剑不行。>
30、<动>传布
<例句：士之处此世，而望名誉之光，道德行，难已。>
31、<动>实行；做
<例句：君子寡欲则不役于物，可以直道而行。>
32、<名>动作；行动；举动
<例句：大行不顾细谨。>
33、<名>品行
<例句：其志洁，其行廉。>
34、<副>将；即将
<例句：善万物之得时，感吾生之行休。>
35、<量>遍；次
<例句：客至未尝不置酒，或三行五行。>
36、<名>道路
<例句：遵彼微行。>
37、<名>行列；队伍
<例句：凌余阵兮躐余行。>
38、<名>辈；辈分
<例句：汉天子，我丈人行也。>
39、<量>指成行的事物
<例句：出门登车去，涕落百余行。>
40、<动>行走
<例句：三人行，必有我师焉。>
41、<动>出行
<例句：为吾子之将行也。>
42、<动>运行
<例句：舟已行矣，而剑不行。>
43、<动>传布
<例句：士之处此世，而望名誉之光，道德行，难已。>
44、<动>实行；做
<例句：君子寡欲则不役于物，可以直道而行。>
45、<名>动作；行动；举动
<例句：大行不顾细谨。>
46、<名>品行
<例句：其志洁，其行廉。>
47、<副>将；即将
<例句：善万物之得时，感吾生之行休。>
48、<量>遍；次
<例句：客至未尝不置酒，或三行五行。>
49、<名>道路
<例句：遵彼微行。>
50、<名>行列；队伍
<例句：凌余阵兮躐余行。>
51、<名>辈；辈分
<例句：汉天子，我丈人行也。>
52、<量>指成行的事物
<例句：出门登车去，涕落百余行。>
53、<动>行走
<例句：三人行，必有我师焉。>
54、<动>出行
<例句：为吾子之将行也。>
55、<动>运行
<例句：舟已行矣，而剑不行。>
56、<动>传布
<例句：士之处此世，而望名誉之光，道德行，难已。>
57、<动>实行；做
<例句：君子寡欲则不役于物，可以直道而行。>
58、<名>动作；行动；举动
<例句：大行不顾细谨。>
59、<名>品行
<例句：其志洁，其行廉。>
60、<副>将；即将
<例句：善万物之得时，感吾生之行休。>
61、<量>遍；次
<例句：客至未尝不置酒，或三行五行。>
62、<名>道路
<例句：遵彼微行。>
63、<名>行列；队伍
<例句：凌余阵兮躐余行。>
64、<名>辈；辈分
<例句：汉天子，我丈人行也。>
65、<量>指成行的事物
<例句：出门登车去，涕落百余行。>
",
1370,2906,故君子之道，暗【然】而日章；小人之道，的然而日亡,然,"1、连词。主要表示转折，可译为""可是""""但是""。
<例句：然豫州新败之后，安能抗此难乎？>
2、，可是……""。
<例句：夫环而攻之必有得天时者矣，然而不胜者，是天时不如地利也。>
3、""，也可单译为""那么""。
<例句：是进亦忧，退亦忧。然则何时而乐耶？>
4、代词。相当于口语中""这样""""如此。""
<例句：輮使之然也。>
<例句：不然，籍何以至此？>
5、用在形容词之后，作为词尾，相当于口语的""……地""。
<例句：蒋氏大戚，汪然出涕曰……>
<例句：石侧立千尺如猛兽奇鬼森然欲搏人。>
6、用在名词或名词短语之后，前面有""若""""如""""犹""等词与之照应的，可译为""的样子""""一般""""那样""。
<例句：其人视端容寂，若听茶声然。>
<例句：而半山居雾若带然。>
7、""然""还常作应对之辞，同口语中""是的""""对的""相似。或者表示赞成、同意，即""认为是""""认为对""的意思。
<例句：袁曰：然，固有所闻。>
<例句：成然之。>
",
581,2117,不息则久，久则征；征则悠【远】，悠远则博厚，博厚则高明,远,"1、<形>空间距离大，跟“近”相对
<例句：登高而招，臂非加长也，而见者远。>
2、<名>远方；远方的国家或人民
<例句：劳师以袭远，非所闻也。>
3、<动>疏远
<例句：亲贤臣，远小人，此先帝所以兴隆也。>
4、<动>远离
<例句：母孙二人，更相为命，是以区区不能废远。>
5、<形>时间长、久
<例句：其远古刻尽漫失。>
6、<形>长远；深远
<例句：燕赵之君，始有远略。>
7、<动>远播
<例句：香远益清。>
8、<副>差距大
<例句：窥镜而自视，又弗如远甚。>
",
1234,2770,溥博【渊】泉，而时出之,渊,"1、<名>深水潭
<例句：积水成渊，蛟龙生焉。>
2、<形>深
<例句：其居也渊而静。>
",
744,2280,《诗》曰：“惟天之命，于【穆】不已！”盖曰天之所以为天也,穆,"1、<形>和畅；美好
<例句：吉甫作诵，穆如清风。>
2、<形>恭敬；严肃
<例句：穆皇皇。>
3、<形>通“睦”，和睦
<例句：而与夏侯尚不穆。>
4、<名>古代宗庙的次序；始祖庙居中，以下按父子的辈分排列为昭、穆；左为昭，右穆
",
18,1554,修身则道立，尊贤则不惑，亲亲则诸父昆弟不怨，敬大臣则不眩，体群臣则士之报【礼】重，子庶民则百姓劝，来百工则财用足，柔远人则四方归之，怀诸侯则天下畏之,礼,"1、<名>原指祭神敬祖，后成为奴隶社会和封建社会的等级制度、社会规范和道德规范的总称
<例句：大行不顾细谨，大礼不辞小让。>
2、<名>礼貌；礼仪；表示敬意的语言或动作
<例句：乃设九宾礼于廷。>
<例句：或遇其叱咄，色愈恭，礼愈至。>
3、<动>尊敬；以礼相待
<例句：孙讨虏聪明仁惠，敬贤礼士。>
4、<名>礼物
<例句：所以不报谢者，以为小礼无所用。>
5、<名>儒家经典“五经”之一，包括《仪礼》《周礼》《礼记》三部书
",
233,1769,获乎上有道，不信乎朋友，不获乎上矣；信乎【朋】友有道，不顺乎亲，不信乎朋友矣；顺乎亲有道，反诸身不诚，不顺乎亲矣；诚身有道，不明乎善，不诚乎身矣,朋,"1、<量>货币单位
<例句：锡我百朋。>
2、<名>朋友
<例句：斯人无良朋。>
3、<动>结党；互相勾结
<例句：世并举而好朋兮。>
<例句：朋比为奸>
4、<动>比；伦比
<例句：硕大无朋。>
5、<动>同；齐
<例句：李杜司职，朋心合力。>
",
390,1926,诚则明【矣】，明则诚矣,矣,"1、用于陈述句尾。助肯定语气。有的可译为''了""，有的可不译。助已然语气，说明事情已实现，可译为""了""。助将然语气，说明事情将要实现，可译为""了""。
<例句：此为长江之险已与我共之矣。>
<例句：原庄宗之所以得天下，与其所以失之者，可以知之矣。>
<例句：庭有枇杷树，吾妻死之年所手植也，今已亭亭如盖矣。>
<例句：事急而不断，祸至无日矣！>
2、用于感叹句。助感慨、讥刺、赞颂语气，可译为""了""""啊""。
<例句：甚矣，汝之不惠！>
<例句：呜呼，烈矣！>
3、用于祈使句，助请求、劝勉、禁止语气，可译为''吧""。
<例句：愿君即以遂备员而行矣。>
<例句：公子勉之矣，老臣不能从。>
4、用于疑问句末，助疑问语气。
<例句：年几何矣？>
",
1447,2983,君子所不可及者，其唯人之所不见乎！《诗》云：“相在尔室，尚不愧【于】屋漏,于,"1、放在形容词之后，表示比较，一般可译为""比""。有时可译为""胜过""。
<例句：良曰：""长于臣""。>
<例句：冰，水为之，而寒于水。>
2、有时则只是表示对象的性质和状态，可不译。
<例句：非常之谋难于猝发……>
3、""受""等字和它相应。
<例句：或脱身以逃，不能容于远近……>
<例句：臣诚恐见欺于王而负赵……>
<例句：吾不能举全吴之地，十万之众，受制于人……>
4、放在句子开头，表前后的承接或因果关系，与承接连词或因果连词相同。现代汉语也这样用。
<例句：于是秦王不悦，为击缻。>
<例句：吴之民方痛心焉，于是乘其厉声以呵，则噪而相逐。>
",
529,2065,诚者物【之】终始，不诚无物,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",
295,1831,诚之者，择善而固执【之】者也,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",
764,2300,“于乎不显，文王之德之纯！”【盖】曰文王之所以为文也，纯亦不已,盖,"1、<名>用草编的覆盖物
2、<动>遮盖；掩盖
<例句：枝枝相覆盖，叶叶相交通。>
<例句：天似穹庐，笼盖四野。>
3、<动>胜过；超过
<例句：力拔山兮气盖世。>
<例句：况刘豫州王室之胄，英才盖世，众士仰慕。>
4、<副>表下而说的话带推测性，用在句首，相当于“推想”、“大概”
<例句：盖其又深，则其至又加少矣。>
5、<副>大概；大约
<例句：善始者实繁，克终者盖寡。>
<例句：吾之意盖谓以汝之弱，必不能禁失吾之悲。>
6、<连>连接上句或上一段，表示解说原由
<例句：本来>
<例句：原来>
<例句：忠志之士忘身于外者，盖追先帝之殊遇，欲报之于陛下也。>
<例句：盖失强援，不能独完。>
7、<助>用于句首，表示要发表议论
<例句：盖儒者所争，尤在于名实。>
8、通“盍”
9、<副>何；怎么
<例句：技盖至此乎？>
10、兼词，何不
<例句：盖亦反其本矣。>
11、<名>用草编的覆盖物
12、<动>遮盖；掩盖
<例句：枝枝相覆盖，叶叶相交通。>
<例句：天似穹庐，笼盖四野。>
13、<动>胜过；超过
<例句：力拔山兮气盖世。>
<例句：况刘豫州王室之胄，英才盖世，众士仰慕。>
14、<副>表下而说的话带推测性，用在句首，相当于“推想”、“大概”
<例句：盖其又深，则其至又加少矣。>
15、<副>大概；大约
<例句：善始者实繁，克终者盖寡。>
<例句：吾之意盖谓以汝之弱，必不能禁失吾之悲。>
16、<连>连接上句或上一段，表示解说原由
<例句：本来>
<例句：原来>
<例句：忠志之士忘身于外者，盖追先帝之殊遇，欲报之于陛下也。>
<例句：盖失强援，不能独完。>
17、<助>用于句首，表示要发表议论
<例句：盖儒者所争，尤在于名实。>
18、通“盍”
19、<副>何；怎么
<例句：技盖至此乎？>
20、兼词，何不
<例句：盖亦反其本矣。>
",
408,1944,唯天下至诚，为能尽其性；能尽其性，则【能】尽人之性；能尽人之性，则能尽物之性；能尽物之性，则可以赞天地之化育；可以赞天地之化育，则可以与天地参矣,能,"1、<名>能力；才能
<例句：上官大夫与之同列，争宠而心害其能。>
2、<形>有能力
<例句：试用于昔日，先帝称之曰能。>
3、<名>有能力的人
<例句：招贤进能，显岩穴之士。>
4、<动>能够；能够达到
<例句：假舟楫也，非能水也，而绝江河。>
5、<动>及；达
<例句：盖余所及，比好游者尚不能十一。>
6、<代>通“恁”
<例句：南村群童欺我老无力，忍能对面为盗贼。>
7、<动>通“耐”
<例句：此物能寒，法当较今尤茂。>
",
651,2187,天地之道：博也，厚【也】，高也，明也，悠也，久也,也,"1、表示判断语气的。
<例句：死生，昼夜事也。>
<例句：吾师肺肝，皆铁石所铸造也。>
2、表示肯定语气的。
<例句：昔人云：""将以有为也。"">
<例句：吾上恐负朝廷，下恐愧吾师也。>
3、就是有否定词的句子，仍然是一种表否定的肯定。
<例句：众曰：""若所为诚快，然使君冤未白，犹无益也。"">
4、表示疑问语气的。
<例句：吾王庶几无疾病与，何以能鼓乐也？>
<例句：公子畏死邪？何泣也？>
5、表示感叹语气的。
<例句：吾王之好田猎，夫何使我至于此极也！>
<例句：君美甚，徐公何能及君也！>
6、用在句中，表示停顿，以舒缓语气。
<例句：当余之从师也，负箧曳屣，行深山巨谷中……>
<例句：师道之不传也久矣。>
",
1126,2662,庶几夙夜，以永终誉！”君子未有不如此而蚤有誉于天下【者】也,者,"1、助词，主要有两种用法。一种是附在别的词或短语之后，组成名词性短语。
<例句：将藏之于家，使来者读之，悲予志焉。>
<例句：用叶者取叶初长足时，用芽者自从本说，用花者取花初敷时，用实者成实时采。>
2、""者""的另一种用法是放在一个词或一组词后边，起提顿作用，先用""……者""提出在说明的事物，稍微停顿一下，然后说明或论断。
<例句：大阉之乱，缙绅而能不易其志者，四海之大，有几人欤？>
<例句：古之让天子者，是去监门之养而离臣虏之劳也。>
3、""者""有时放在时间副词之后，起语助作用，可不译。
<例句：今者项庄拔剑舞，其意常在沛公也。>
4、""者""有时放在数词后边，可译为""个""""样""之类。
<例句：此数者用兵之患也，而操皆冒行之。>
",
517,2053,祸福将至，善，必先知之；不善，必先知【之】,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",
202,1738,言前定则不跲，事前定则不困，行前定则不疚，道前定则【不】穷,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",
9,1545,修身则道立，尊贤则不惑，亲亲则诸父昆弟不怨，【敬】大臣则不眩，体群臣则士之报礼重，子庶民则百姓劝，来百工则财用足，柔远人则四方归之，怀诸侯则天下畏之,敬,"1、<形>严肃；慎重
<例句：君子敬而无失，与人恭而有礼。>
2、<动>严肃慎重地对待
<例句：忧懈台则思慎始而敬终。>
3、<动>尊敬；敬重
<例句：北虽貌敬，实则愤怒。>
4、<名>敬意
<例句：严大国之威以修敬也。>
5、<形>恭敬
<例句：公子使客斩其仇头，敬进如姬。>
",
1174,2710,万物并育而不相害，道并行而不相悖，小德川【流】，大德敦化，此天地之这所以为大也,流,"1、<动>水流动
<例句：泉涓涓而始流。>
2、<形>泛指流动
<例句：伏尸百万，流血漂橹。>
3、<动>时间的流逝
<例句：则虽年光倒流。>
4、<动>流浪；漂泊
<例句：此商人所以兼并农人，农人所以流亡者也。>
5、<动>流放；放逐
<例句：虽放流，眷顾楚国。>
6、<动>流传；传播
<例句：流毒下国。>
7、<名>河流；水流
<例句：不积小流，无以成江海。>
8、<名>流派；派别
<例句：遂博通众流百家之言。>
9、<名>某一类人；同一类人
<例句：退而思其言，类东方生滑稽之流。>
",
